,FIPS,Crime prevelance,Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,Binge Drinking,Smoking,Depression,Physical Inactivity,Sleep<7hours
700,17031831600,10929,0.7631,0.8814,0.8312,0.7597,5.3,66.1,1.6,0.9,13.9,15.8,15.3,33.0,33.9
701,17031831700,7912,0.8488,0.4533,0.7093,0.6782,1.7,46.3,7.0,0.0,15.4,14.0,15.2,26.4,32.4
702,17031831800,9253,0.6425,0.2143,0.6935,0.8315,1.6,20.7,24.8,0.0,14.5,12.3,14.3,23.6,32.1
703,17031831900,3652,0.0272,0.0027,0.3739,0.6119,1.2,10.7,5.8,0.0,21.6,7.3,16.1,11.2,27.5
704,17031832000,8749,0.2089,0.0019,0.4399,0.6933,3.7,5.9,11.0,0.0,22.5,9.2,16.3,12.8,29.0
705,17031832100,5621,0.3907,0.0542,0.6628,0.6915,34.8,8.4,2.9,0.0,19.8,9.1,15.5,14.5,30.0
706,17031832200,5276,0.0674,0.0035,0.3921,0.4858,0.4,12.3,3.8,0.0,20.7,8.3,15.7,12.8,28.1
707,17031832300,8509,0.1103,0.0197,0.578,0.4793,5.3,19.8,7.7,0.0,21.2,8.8,15.2,13.2,29.0
708,17031832400,6190,0.2269,0.0339,0.5683,0.4572,5.2,24.9,6.9,0.0,19.1,8.5,14.0,16.1,29.0
709,17031832500,10373,0.171,0.1117,0.3478,0.9538,4.4,7.8,3.2,0.0,18.4,9.0,15.8,15.4,27.9
710,17031832600,11353,0.141,0.0183,0.1912,0.3725,0.0,3.6,4.4,0.0,21.0,6.9,15.9,10.8,27.2
711,17031832900,2669,0.5027,0.0302,0.5186,0.4712,2.3,1.5,28.0,0.0,16.5,8.2,14.8,16.8,29.0
712,17031833000,23710,0.2575,0.0079,0.454,0.7358,8.3,3.8,10.2,0.0,19.6,8.5,14.6,12.8,30.1
713,17031833100,15810,0.1933,0.0178,0.5762,0.9533,9.4,4.6,22.3,0.0,19.0,9.5,14.6,14.4,30.8
714,17031833300,3819,0.6705,0.013,0.7409,0.8412,5.9,8.0,36.1,0.0,14.6,11.0,15.2,22.4,31.4
715,17031833900,13377,0.9864,0.8278,0.9873,0.7095,51.6,45.0,1.6,0.6,11.4,20.0,15.6,41.2,40.0
716,17031834000,17787,0.8773,0.6776,0.9922,0.6091,92.7,0.0,0.0,0.0,10.6,19.5,14.6,34.5,44.3
717,17031834200,29643,0.6764,0.6212,0.9959,0.3704,99.3,0.2,0.0,0.0,10.8,14.4,12.8,28.4,41.5
718,17031834300,23124,0.7612,0.6655,0.9885,0.6791,95.3,0.0,2.0,0.0,9.5,15.1,12.7,31.3,41.0
719,17031834400,11217,0.7313,0.7092,0.9836,0.8609,95.6,1.9,0.0,0.0,11.8,15.6,13.9,27.2,41.6
720,17031834500,9821,0.8701,0.5533,0.9933,0.5543,89.2,0.0,0.0,0.0,11.6,22.1,15.8,34.8,46.1
721,17031834600,23948,0.9574,0.8304,0.979,0.7917,80.8,17.7,0.0,0.0,10.1,25.5,15.3,42.3,46.4
722,17031834700,17790,0.9931,0.6142,0.9862,0.6136,96.4,2.4,0.4,0.0,9.6,27.0,16.3,44.1,46.8
723,17031834800,13881,0.9862,0.8981,0.9952,0.5798,91.7,7.3,0.2,0.7,9.6,22.7,15.0,40.2,45.2
724,17031834900,15543,0.9664,0.7409,0.9848,0.902,96.0,0.1,0.0,0.0,9.0,28.5,16.4,46.9,46.8
725,17031835000,30474,0.9878,0.9348,0.9756,0.715,41.7,54.1,2.3,0.0,11.7,23.0,15.4,41.3,43.0
726,17031835100,15245,0.973,0.879,0.9873,0.7022,18.5,79.9,0.6,0.0,14.4,17.5,15.3,36.9,36.9
727,17031835200,5467,0.8111,0.5728,0.8251,0.7394,3.8,67.3,4.1,0.0,15.5,15.7,15.9,29.0,33.0
728,17031835500,10631,0.9643,0.9502,0.9464,0.8504,90.9,2.2,0.0,0.0,9.0,24.3,14.7,42.8,45.1
729,17031835600,13313,0.8899,0.7582,0.9959,0.5631,86.6,12.6,0.1,0.0,11.0,19.5,13.8,36.1,43.3
730,17031835700,5101,,,,,,,,,,,,,
731,17031835800,8383,0.7962,0.3309,0.9959,0.4687,85.2,10.7,0.0,0.0,11.3,21.0,15.4,33.1,44.7
732,17031835900,15524,,,,,,,,,9.8,21.0,14.9,37.4,43.9
733,17031836000,8975,0.6743,0.5329,0.9691,0.4263,94.9,1.2,0.0,0.0,11.6,15.9,13.9,27.8,42.7
734,17031836100,14329,0.949,0.8668,0.955,0.8352,79.8,5.1,0.0,0.0,11.2,22.7,15.7,36.2,45.5
735,17031836200,6342,0.3894,0.0108,0.6323,0.7235,7.8,12.9,23.1,0.0,19.3,8.8,17.9,17.4,30.2
736,17031836300,2800,0.699,0.3074,0.7137,0.6519,44.4,1.6,4.5,0.0,13.3,10.6,13.5,21.1,36.1
737,17031836400,8532,0.6798,0.6856,0.9604,0.4509,85.1,8.8,0.7,0.0,10.2,17.7,14.2,31.9,42.7
738,17031836500,5223,0.8524,0.5877,0.9104,0.3235,87.8,0.9,0.0,0.2,11.7,18.0,14.8,29.7,43.5
739,17031836600,15997,0.7016,0.7236,0.8539,0.8537,25.3,53.6,1.6,0.0,13.3,15.8,14.7,32.0,37.3
740,17031836700,16554,0.8724,0.8328,0.9473,0.8155,69.7,25.5,0.0,0.0,10.6,24.2,16.5,40.2,45.0
741,17031836800,19405,0.9997,0.7257,0.9186,0.9209,91.3,0.0,0.0,0.0,9.7,32.1,17.4,48.4,47.9
742,17031836900,8737,0.9656,0.8437,0.9071,0.4693,77.0,9.2,1.3,0.0,11.1,25.2,16.9,39.3,45.6
743,17031837000,17757,0.9522,0.5026,0.9153,0.9588,75.7,9.2,0.0,0.0,10.6,24.2,16.5,38.6,45.6
744,17031837100,11901,0.9372,0.8441,0.882,0.7051,69.2,10.3,1.9,0.7,10.6,20.4,14.7,36.9,42.3
745,17031837300,12848,0.9342,0.7019,0.955,0.8101,90.3,2.6,2.6,0.0,11.9,24.7,15.1,38.6,45.7
746,17031837400,14356,0.8968,0.8344,0.9416,0.8142,83.6,8.4,0.5,0.0,11.4,23.9,15.5,37.5,44.9
747,17031837800,21332,0.6749,0.2176,0.8362,0.7175,60.0,7.1,7.8,0.0,14.2,17.9,14.6,27.9,41.4
748,17031838000,13131,0.7767,0.8177,0.8754,0.6702,56.5,17.1,1.5,0.0,11.5,16.7,14.5,31.0,39.6
749,17031838100,12496,0.9248,0.2827,0.8091,0.8909,53.0,10.2,9.1,0.0,10.5,20.6,14.3,36.1,39.3
750,17031838200,10197,0.4994,0.0577,0.789,0.5767,32.5,18.0,15.9,0.0,16.5,8.8,14.6,18.3,30.9
751,17031838300,12526,0.1964,0.0059,0.6723,0.9559,23.7,4.0,18.5,0.0,15.2,10.8,13.9,19.8,34.6
752,17031838600,9280,0.966,0.8814,0.9713,0.9952,82.2,12.1,0.0,0.0,10.1,32.5,17.6,49.3,48.2
753,17031838700,32244,0.9677,0.9864,0.9746,0.639,83.9,14.2,0.0,0.0,10.4,26.4,16.6,41.8,46.8
754,17031838800,14542,0.8798,0.9854,0.9672,0.4006,60.4,36.3,0.0,0.0,11.0,20.6,15.7,40.6,40.4
755,17031839000,15597,0.3192,0.0206,0.5949,0.9343,9.1,12.4,15.3,0.4,17.9,8.8,15.0,15.4,29.9
756,17031839100,84489,0.312,0.01,0.662,0.9957,9.4,10.2,26.6,0.1,19.3,8.6,14.3,14.4,29.9
757,17031839200,13102,0.7295,0.4371,0.8898,0.8908,55.8,2.4,15.5,0.0,10.4,14.1,13.1,28.6,38.5
758,17031839500,6973,0.7545,0.764,0.8597,0.7454,53.7,13.8,4.2,0.0,9.0,13.6,12.8,31.8,37.2
759,17031839600,11638,0.822,0.8697,0.9482,0.8232,85.2,8.9,0.0,0.0,9.2,15.3,12.3,33.5,40.3
760,17031839700,7421,0.7334,0.3522,0.784,0.4637,1.2,36.8,28.3,0.4,14.6,13.1,14.4,25.6,31.9
761,17031839800,4070,0.8115,0.3952,0.6611,0.5258,2.8,20.1,24.9,0.0,13.4,12.5,13.6,25.0,31.7
762,17031839900,7120,0.5535,0.2722,0.6684,0.4636,1.5,27.3,18.7,0.0,15.8,13.2,15.3,23.0,31.6
763,17031840000,3177,0.5369,0.6205,0.7504,0.3479,0.9,15.8,44.7,0.0,13.3,13.0,13.5,25.2,32.1
764,17031840100,3205,0.8027,0.301,0.8103,0.656,0.1,9.4,60.7,0.0,10.3,15.2,11.5,31.9,34.8
765,17031840200,5747,0.789,0.7622,0.8513,0.7047,0.6,16.1,61.8,0.0,10.6,14.9,11.5,31.8,34.7
766,17031840300,7648,0.834,0.4738,0.9145,0.7116,2.6,54.9,33.2,0.0,13.6,15.4,14.0,33.1,34.2
767,17031840400,8892,0.8994,0.4231,0.8766,0.6971,0.0,39.3,45.3,0.0,12.1,15.5,13.1,33.5,34.1
768,17031840700,11946,0.7949,0.5987,0.864,0.7148,1.5,78.3,1.5,0.0,15.1,16.6,15.2,35.6,34.7
769,17031840800,6080,0.9872,0.829,0.9769,0.4519,1.0,97.3,0.0,0.0,13.6,20.2,16.5,44.8,36.7
770,17031841000,21514,0.289,0.7551,0.7917,0.5602,37.6,4.3,24.4,0.0,12.3,10.8,12.5,22.1,35.3
771,17031841100,13549,0.7864,0.8911,0.9026,0.8354,1.4,2.4,84.9,0.0,6.5,18.1,9.8,42.4,36.7
772,17031841200,9994,0.7058,0.7987,0.8831,0.3891,5.6,76.4,3.1,0.3,15.5,12.6,14.5,29.6,32.4
773,17031841300,10002,0.8058,0.4778,0.8588,0.6957,2.9,72.0,2.9,0.0,15.9,12.0,14.1,28.1,31.8
774,17031841400,8073,,,,,,,,,12.3,18.8,14.4,32.0,44.0
775,17031841500,20711,0.919,0.7009,0.9811,0.8269,95.1,3.1,0.5,0.0,10.5,23.8,16.3,38.6,46.0
776,17031841600,5017,,,,,,,,,10.9,23.9,15.6,38.5,45.0
777,17031841700,6733,0.9956,0.8998,0.9306,0.7103,49.8,42.5,0.0,0.0,8.6,26.0,15.8,50.3,41.5
778,17031841800,15840,0.8371,0.9233,0.9848,0.6101,94.8,3.2,0.0,0.0,10.5,19.6,14.4,34.6,44.2
779,17031841900,27292,0.4471,0.016,0.6827,0.9503,17.4,11.4,19.5,0.4,17.7,10.8,15.7,17.7,32.6
780,17031842000,6719,0.6537,0.107,0.7704,0.923,32.1,8.7,22.7,0.0,15.9,10.5,13.4,22.8,33.4
781,17031842100,27220,0.9686,0.9011,0.9682,0.5896,52.1,44.6,0.4,0.0,12.1,20.5,15.2,37.9,41.4
782,17031842200,30757,0.2083,0.157,0.5853,0.8129,13.3,7.0,9.8,0.0,16.8,10.3,14.4,17.3,32.5
783,17031842300,16865,0.234,0.0046,0.5089,0.8654,14.4,9.4,6.7,0.0,18.8,9.1,14.4,14.6,30.6
784,17031842400,32758,0.8841,0.9044,0.9885,0.4583,95.8,0.3,2.0,0.0,9.8,16.6,13.0,33.3,42.2
785,17031842500,11307,0.908,0.6202,0.9952,0.512,98.8,1.1,0.0,0.0,9.9,29.1,19.1,44.6,48.4
786,17031842600,15969,0.4105,0.6275,0.6297,0.4821,7.8,29.6,5.0,0.0,15.3,14.8,15.4,26.3,32.6
787,17031842800,16897,0.9132,0.8825,0.9448,0.2687,0.0,89.6,4.9,0.0,13.8,20.8,16.3,43.4,36.6
788,17031842900,25449,0.8566,0.8318,0.8948,0.7113,62.4,6.4,12.4,0.0,10.4,23.4,16.6,40.8,43.0
789,17031843000,30536,0.9276,0.9145,0.953,0.6119,91.9,2.0,0.0,0.0,9.2,27.6,16.5,45.8,47.0
790,17031843100,14251,0.8295,0.6796,0.8606,0.8388,63.7,16.1,0.0,0.0,11.0,22.9,14.9,37.4,45.1
791,17031843200,9250,0.7687,0.3779,0.8097,0.4438,3.6,67.3,0.0,0.0,16.2,12.9,14.2,29.5,32.6
792,17031843300,9565,0.9733,0.7557,0.9192,0.6089,64.3,25.7,1.2,0.0,12.2,22.3,15.4,38.6,42.5
793,17031843400,10777,0.8611,0.9657,0.9779,0.6341,69.9,28.5,0.0,0.0,10.2,24.9,15.4,42.5,45.7
794,17031843500,7573,0.9921,0.0693,0.9057,0.8659,64.7,24.4,0.3,0.0,16.5,30.4,14.7,39.8,44.9
795,17031843600,10927,0.8122,0.6282,0.9596,0.5586,87.4,6.1,0.3,0.0,11.0,15.7,13.9,28.2,41.5
796,17031843700,6785,0.2602,0.2865,0.5449,0.4138,2.6,21.5,7.5,0.0,17.7,11.8,15.6,18.9,30.3
797,17031843800,10742,0.8687,0.8145,0.8357,0.085,57.2,14.6,4.7,0.0,12.3,20.6,15.7,35.0,40.4
798,17031843900,17232,0.7918,0.5249,0.9425,0.8754,87.7,2.5,2.2,0.3,9.9,18.1,14.0,33.2,42.4
799,17031980000,28979,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,
800,17031980100,8496,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,
